Date,mvrv,hash_rate,adr_act_cnt,tx_cnt
2014-08-31,1.34266216,224266.372936306,191406,58486
2014-09-01,1.33136652,185433.910730305,190403,69351
2014-09-02,1.33208957,200432.241745256,191326,73278
2014-09-03,1.33099316,230428.903775158,169050,69430
2014-09-04,1.37428858,215430.572760207,180670,71310
2014-09-05,1.34365527,197705.27246981,188565,70511
2014-09-06,1.34865874,244063.750152386,152934,60225
2014-09-07,1.34317011,211340.118847038,232778,60251
2014-09-08,1.31734021,196341.787832087,196424,76646
2014-09-09,1.33112394,199068.757107533,243692,81139
2014-09-10,1.34373558,214067.088122484,221162,75019
2014-09-11,1.34256122,231792.388412881,171772,64288
2014-09-12,1.33422001,209976.634209315,166122,67281
2014-09-13,1.34529696,250729.580909984,152145,60474
2014-09-14,1.33870825,234289.364098999,240833,68210
2014-09-15,1.33078173,234289.364098999,190655,77918
2014-09-16,1.30741226,253566.337094486,225014,89544
2014-09-17,1.28560635,275808.998243125,191063,78526
2014-09-18,1.20503333,265429.089707094,190890,76357
2014-09-19,1.11512348,253566.337094486,172255,70093
2014-09-20,1.16620763,260980.557477366,169941,64168
2014-09-21,1.1367134,243186.428558455,200712,57668
2014-09-22,1.13884767,249117.804864759,206729,73709
2014-09-23,1.2456203,222426.611486392,195635,76923
2014-09-24,1.20431489,231323.675945848,189719,75302
2014-09-25,1.16485544,261293.984719224,201394,78696
2014-09-26,1.15453429,230885.863009396,180341,72617
2014-09-27,1.14181027,230885.863009396,167251,61019
2014-09-28,1.07103907,223993.747695683,234946,63418
2014-09-29,1.0668785,236054.949494681,198246,79158
2014-09-30,1.1140296,263623.410749534,217696,77225
2014-10-01,1.09708972,267069.468406391,212669,79127
2014-10-02,1.06843242,237777.97832311,183913,73147
2014-10-03,1.02941189,251562.208950536,177578,74077
2014-10-04,0.9484552,265346.439577962,172315,66820
2014-10-05,0.93172895,291191.872004387,247567,66118
2014-10-06,0.95087199,277407.641376961,193513,78947
2014-10-07,0.97154668,230885.863009396,200932,77172
2014-10-08,1.03194969,248116.151293679,189881,79002
2014-10-09,1.05462843,255805.104174852,188877,82611
2014-10-10,1.04743744,269697.336979929,196627,79459
2014-10-11,1.05694518,250557.52596845,164418,65585
2014-10-12,1.10393506,257517.457245351,250261,64996
2014-10-13,1.14335604,269697.336979929,207310,77486
2014-10-14,1.16884486,229677.732137746,222532,82942
2014-10-15,1.15308824,262737.405703027,205441,74701
2014-10-16,1.11729203,257517.457245351,184416,75699
2014-10-17,1.11813531,247077.560329999,180122,68154
2014-10-18,1.14449554,285357.182352957,176676,66863
2014-10-19,1.13688775,231417.714956971,236855,65258
2014-10-20,1.11540138,238377.646233873,201790,82251
2014-10-21,1.1273598,266217.371341478,206733,80753
2014-10-22,1.11497797,276657.26825683,201731,79124
2014-10-23,1.04769288,267771.331001111,198755,80410
2014-10-24,1.04955841,284428.084979115,196085,81413
2014-10-25,1.01613431,277272.661457628,202433,68922
2014-10-26,1.03785791,223606.985046474,214842,70568
2014-10-27,1.02988218,284428.084979115,225066,85089
2014-10-28,1.04388822,246862.111491307,205248,87975
2014-10-29,0.98355448,277272.661457628,200016,94358
2014-10-30,1.01672909,304105.499663205,205736,91615
2014-10-31,0.99675714,336304.905509897,203137,84518
2014-11-01,0.95963351,284428.084979115,173118,69360
2014-11-02,0.95980572,277272.661457628,267793,76525
2014-11-03,0.96404683,302316.643782833,211234,90284
2014-11-04,0.97805226,289794.652620231,209429,90476
2014-11-05,1.00559416,268264.624126884,203229,89108
2014-11-06,1.03634538,303181.174870355,219885,90820
2014-11-07,1.01476248,295306.339159437,221566,83898
2014-11-08,1.02534954,301212.465942625,170855,74699
2014-11-09,1.07917955,295306.339159437,253202,72914
2014-11-10,1.0847227,289400.212376248,214221,89325
2014-11-11,1.09194006,253963.451677116,200922,84570
2014-11-12,1.25193043,289400.212376248,229329,97750
2014-11-13,1.24597359,285462.794520789,213181,90507
2014-11-14,1.1770509,303181.174870355,223425,85478
2014-11-15,1.11736503,275619.249882141,174268,72643
2014-11-16,1.15327838,295306.339159437,249080,75533
2014-11-17,1.14624262,283494.085593059,213572,88054
2014-11-18,1.10670813,303873.503789399,208693,87534
2014-11-19,1.1187722,282468.877689125,212316,89108
2014-11-20,1.05691479,276458.90156808,204567,86184
2014-11-21,1.04171403,254422.322457581,196858,80671
2014-11-22,1.04704666,308512.107546988,180131,75577
2014-11-23,1.09252099,284472.203062807,249395,78174
2014-11-24,1.11975677,294488.829931216,211890,86052
2014-11-25,1.11940193,264438.949325989,203972,83050
2014-11-26,1.09262566,274455.576194398,205408,87328
2014-11-27,1.09877029,282468.877689125,208264,83862
2014-11-28,1.13429879,296492.155304897,208778,84822
2014-11-29,1.12906205,314522.083668033,187909,80030
2014-11-30,1.13677757,320532.059789078,277774,84409
2014-12-01,1.13825789,260432.298578626,227571,100563
2014-12-02,1.1510639,300382.460137881,252787,99828
2014-12-03,1.13011906,230698.727588578,226744,95844
2014-12-04,1.11229742,290362.191620107,227387,99396
2014-12-05,1.1410958,310250.01296395,227490,90109
2014-12-06,1.13129289,272463.152410648,186079,79713
2014-12-07,1.13597735,250586.548932421,259501,74469
2014-12-08,1.10418082,324171.48790464,242048,91051
2014-12-09,1.06761307,282407.06308257,225674,90913
2014-12-10,1.06041309,284395.845216954,223236,89230
2014-12-11,1.06328138,294339.755888875,217332,83996
2014-12-12,1.07767689,280418.280948185,217065,79502
2014-12-13,1.06591465,290362.191620107,180986,75125
2014-12-14,1.08689147,280418.280948185,284878,81604
2014-12-15,1.06028962,280418.280948185,248144,96978
2014-12-16,1.00469489,284395.845216954,252332,99237
2014-12-17,0.98028857,251585.071833534,242691,97273
2014-12-18,0.96077271,253027.240872936,238736,94900
2014-12-19,0.97619248,268718.852710017,223509,94533
2014-12-20,1.01306177,262834.498271112,251036,86304
2014-12-21,0.98778637,258911.595311842,237992,79552
2014-12-22,1.0214974,321678.042660167,260678,96522
2014-12-23,1.03954357,294217.721945275,244340,100084
2014-12-24,0.99961153,300102.07638418,186732,80385
2014-12-25,0.98749454,309909.333782356,166473,67726
2014-12-26,1.01929944,298140.624904545,192091,77254
2014-12-27,0.97876537,298140.624904545,210729,78014
2014-12-28,0.98276009,331485.300058343,263683,72602
2014-12-29,0.97130504,321678.042660167,204682,85863
2014-12-30,0.9677018,306495.476137719,204192,83018
2014-12-31,1.00093553,307081.470445709,177886,75829
2015-01-01,0.98274685,333345.017260144,145765,60177
2015-01-02,0.98668726,333345.017260144,212932,83050
2015-01-03,0.89443575,327284.198764505,241755,81404
2015-01-04,0.826303,347486.927083302,235011,82769
2015-01-05,0.86470946,315162.561773228,242515,95721
2015-01-06,0.90423431,319203.107436987,215554,88848
2015-01-07,0.93577843,282838.196463153,204697,92569
2015-01-08,0.89651769,296980.106286311,230454,105611
2015-01-09,0.9241025,282838.196463153,237524,100397
2015-01-10,0.87375367,296980.106286311,274443,106342
2015-01-11,0.85069708,313142.288941348,249636,89751
2015-01-12,0.85146752,291349.141441684,222808,100751
2015-01-13,0.71350593,277602.083462638,250066,98240
2015-01-14,0.56357972,316947.260646319,257446,106993
2015-01-15,0.68179854,330062.319707546,262427,119661
2015-01-16,0.66753485,303832.201585092,246341,104742
2015-01-17,0.64325099,301646.358408221,272389,88416
2015-01-18,0.68000493,334434.006061289,247184,83765
2015-01-19,0.69895138,314761.417469448,255010,99008
2015-01-20,0.68366065,257929.494870797,234321,100182
2015-01-21,0.73912676,325690.633353804,215260,93268
2015-01-22,0.75789177,295088.828877607,230504,95488
2015-01-23,0.75661441,271044.553932025,216750,94078
2015-01-24,0.8081469,275416.240285767,201529,80633
2015-01-25,0.8258294,273230.397108896,318167,85829
2015-01-26,0.89147229,277602.083462638,263343,107895
2015-01-27,0.86202293,317507.026636064,249279,99265
2015-01-28,0.76846781,336476.453109996,198841,85087
2015-01-29,0.76357085,336476.453109996,217393,92284
2015-01-30,0.74804548,283132.625177924,193117,79736
2015-01-31,0.71163625,340579.824489386,276120,86631
2015-02-01,0.74387279,318011.28190274,250290,78157
2015-02-02,0.78676033,326218.024661521,228409,87190
2015-02-03,0.74694335,260564.082591277,241904,91378
2015-02-04,0.7443882,326218.024661521,228028,88890
2015-02-05,0.71333929,326218.024661521,217016,87548
2015-02-06,0.73237364,363148.367076033,231139,84709
2015-02-07,0.75214553,326218.024661521,195430,85768
2015-02-08,0.73731062,270822.511039753,293810,83307
2015-02-09,0.72729218,340604.722619783,232450,104895
2015-02-10,0.72810409,318224.262813905,227906,102102
2015-02-11,0.72439005,349162.732809701,236742,98560
2015-02-12,0.73482642,262976.994964268,232114,88258
2015-02-13,0.78098836,322644.044241876,312759,113789
2015-02-14,0.85038033,353582.514237672,260312,100479
2015-02-15,0.7743708,309384.699957963,342433,82100
2015-02-16,0.77684571,346952.842095716,261678,103452
2015-02-17,0.80607357,329273.716383832,272213,104074
2015-02-18,0.78023417,369051.74923557,246403,103957
2015-02-19,0.80139075,366841.858521585,213440,93715
2015-02-20,0.81236962,349162.732809701,249692,99228
2015-02-21,0.81269734,313804.481385934,271126,88178
2015-02-22,0.78366869,334358.311133104,273269,84628
2015-02-23,0.79211394,329538.396656716,253650,104512
2015-02-24,0.79522354,299369.388512087,232088,103153
2015-02-25,0.79086428,368990.176538154,226574,103255
2015-02-26,0.78721981,348103.940130334,230216,101222
2015-02-27,0.8470053,352745.325998738,247223,103585
2015-02-28,0.84675657,329538.396656716,281000,87971
2015-03-01,0.86514949,324897.010788311,272256,87940
2015-03-02,0.91679724,366669.483603951,286476,107024
2015-03-03,0.9391453,366669.483603951,266412,110488
2015-03-04,0.90841341,324897.010788311,240738,98822
2015-03-05,0.91835146,306331.467314693,249736,97524
2015-03-06,0.90850025,343462.554261929,235826,93661
2015-03-07,0.91980286,324897.010788311,254894,91134
2015-03-08,0.91749265,363358.067705216,276241,90034
2015-03-09,0.96777239,339499.662403796,260611,106792
2015-03-10,0.9731036,358360.754759563,242733,101987
2015-03-11,0.98702529,363076.027848504,259958,103305
2015-03-12,0.98143882,308850.387325676,237787,93481
2015-03-13,0.95005909,344214.935492738,243732,97080
2015-03-14,0.94250473,308850.387325676,261423,91210
2015-03-15,0.95476771,337142.025859325,254579,83260
2015-03-16,0.96883474,327711.479681442,260952,105590
2015-03-17,0.94842564,301777.477692263,226597,99700
2015-03-18,0.85686576,360718.391304033,251725,98308
2015-03-19,0.87346947,322996.2065925,261205,104914
2015-03-20,0.87674824,320638.57004803,236693,104055
2015-03-21,0.87101347,356003.118215092,251472,96199
2015-03-22,0.89689624,334537.327428476,271887,90009
2015-03-23,0.89015559,336739.588444724,255115,102332
2015-03-24,0.8245462,401765.164144395,220798,92642
2015-03-25,0.82488492,376219.402262381,226737,98232
2015-03-26,0.834809,343706.614412546,232228,101438
2015-03-27,0.82811622,397120.480165847,229847,98363
2015-03-28,0.84785463,343706.614412546,237409,88943
2015-03-29,0.81383575,355318.324358916,283051,91895
2015-03-30,0.83226724,329772.562476902,256087,104131
2015-03-31,0.82051756,348351.298391094,266605,114677
2015-04-01,0.83080879,306549.142584163,274206,120748
2015-04-02,0.85233643,385508.770219477,249771,109756
2015-04-03,0.85676268,339061.930433998,240801,105958
2015-04-04,0.85381712,355318.324358916,243687,87605
2015-04-05,0.87790912,361069.996691013,271639,96521
2015-04-06,0.86213123,309707.170078885,242694,105277
2015-04-07,0.85722526,373614.998825321,269775,113215
2015-04-08,0.82735719,307249.17666556,253258,109348
2015-04-09,0.82153081,326913.123972156,250608,116464
2015-04-10,0.7967323,373614.998825321,250196,109637
2015-04-11,0.80216867,344119.077865427,270860,100196
2015-04-12,0.80176151,314623.156905534,254516,86603
2015-04-13,0.76357046,383446.972478619,276787,116290
2015-04-14,0.74489185,366241.018585348,255342,108751
2015-04-15,0.75926768,299875.196425587,227570,107977
2015-04-16,0.77719921,339203.091038779,225691,99527
2015-04-17,0.75827898,309707.170078885,228675,100988
2015-04-18,0.76055574,358867.038345374,250243,97580
2015-04-19,0.76035314,351846.074225004,276814,93417
2015-04-20,0.76631946,364477.035874265,245521,116476
2015-04-21,0.80085177,362110.301875082,243752,110257
2015-04-22,0.79730639,359743.567875898,265898,113336
2015-04-23,0.80445024,307675.41989386,264221,109934
2015-04-24,0.78956794,293475.015898758,252037,105601
2015-04-25,0.77276772,385777.641866917,268305,100598
2015-04-26,0.75294572,340809.69588243,275889,93522
2015-04-27,0.77665961,324242.557888145,253708,113365
2015-04-28,0.77087913,362110.301875082,255162,113542
2015-04-29,0.77154151,300575.217896309,261510,117554
2015-04-30,0.80792304,317142.355890594,240159,110679
2015-05-01,0.7959527,350276.631879164,225580,101452
2015-05-02,0.80559481,347909.89787998,264029,92909
2015-05-03,0.8223728,333776.412541361,247646,83855
2015-05-04,0.81741779,303150.868676707,255868,104511
2015-05-05,0.80768013,364728.388876663,263807,115789
2015-05-06,0.78562752,381306.952007421,270868,111252
2015-05-07,0.81202047,333939.628776685,259340,110385
2015-05-08,0.83681725,355254.924230516,298182,110150
2015-05-09,0.83113721,305519.234838243,235324,96017
2015-05-10,0.82457424,305519.234838243,267176,87291
2015-05-11,0.83050336,374201.85352281,262404,110147
2015-05-12,0.83069449,355254.924230516,273959,109607
2015-05-13,0.81161902,383675.318168957,252379,110562
2015-05-14,0.81336253,364728.388876663,241337,102057
2015-05-15,0.81536167,348149.825745906,242013,104527
2015-05-16,0.80981981,312624.333322854,259761,89300
2015-05-17,0.81389832,410256.527852824,263667,89084
2015-05-18,0.80026593,349377.602526406,239338,96958
2015-05-19,0.79745588,315410.335614117,258201,108963
2015-05-20,0.80520035,351803.835877284,251166,104816
2015-05-21,0.81004487,376066.169386062,236381,97997
2015-05-22,0.82662537,334820.202421139,248185,103038
2015-05-23,0.8221977,271738.135298316,222628,87197
2015-05-24,0.82826864,354230.069228162,282015,91128
2015-05-25,0.81597835,342098.902473773,262222,107497
2015-05-26,0.8155281,349377.602526406,274566,110959
2015-05-27,0.81731823,334820.202421139,258192,106238
2015-05-28,0.81693429,320262.802315872,255987,110526
2015-05-29,0.81601049,373639.936035185,301378,130305
2015-05-30,0.80519424,329967.735719384,302015,122222
2015-05-31,0.79414393,356781.94209336,294212,97356
2015-06-01,0.77376466,312271.265830991,316894,132668
2015-06-02,0.78141163,354853.71117158,299987,125717
2015-06-03,0.781559,335928.179909096,295631,129398
2015-06-04,0.77606861,333562.488501286,270650,114685
2015-06-05,0.78040202,326465.414277854,261364,108893
2015-06-06,0.78204257,421093.070590275,271268,93591
2015-06-07,0.77660755,352488.01976377,255838,82502
2015-06-08,0.79532581,371413.551026254,252632,111670
2015-06-09,0.79751177,357219.402579391,287564,121137
2015-06-10,0.79522298,399801.847919981,354081,129616
2015-06-11,0.79912895,319368.340054422,281625,120640
2015-06-12,0.79991673,335928.179909096,296611,125402
2015-06-13,0.81144066,376144.933841875,282673,105230
2015-06-14,0.80992401,361934.276712658,292633,105380
2015-06-15,0.8248878,355711.957090776,318865,128569
2015-06-16,0.87513216,291486.187060497,276646,120372
2015-06-17,0.86325931,390295.064030157,322275,132006
2015-06-18,0.86709753,385354.620181674,287336,125830
2015-06-19,0.85251691,363122.6228635,291461,126014
2015-06-20,0.85520736,331009.737848361,259541,100545
2015-06-21,0.85070324,306307.518605946,279335,96769
2015-06-22,0.86017515,377943.954408949,264629,118897
2015-06-23,0.85051054,345831.06939381,303390,126676
2015-06-24,0.8379559,385354.620181674,267900,113349
2015-06-25,0.8448489,375473.732484708,227584,109193
2015-06-26,0.84717268,380414.176333191,294363,117718
2015-06-27,0.87686139,318658.628227153,290296,103789
2015-06-28,0.86825845,346814.543816443,275010,100641
2015-06-29,0.89447788,343810.247546963,290419,124779
2015-06-30,0.91895089,356089.184959355,312364,155748
2015-07-01,0.89877462,331531.310134572,308546,142709
2015-07-02,0.88759905,378191.27230166,317013,142954
2015-07-03,0.89360593,395381.784679008,300150,129344
2015-07-04,0.90895603,373279.697336703,271740,103718
2015-07-05,0.94652746,348721.82251192,307522,114726
2015-07-06,0.93879668,444497.534328574,352954,180882
2015-07-07,0.92913382,329075.522652093,321011,190910
2015-07-08,0.94328042,395381.784679008,317005,195582
2015-07-09,0.94097662,326619.735169615,333362,194989
2015-07-10,0.99548676,378191.27230166,319210,190131
2015-07-11,1.02415822,365703.823777367,321077,186958
2015-07-12,1.08367916,342767.691987456,313443,208628
2015-07-13,1.0183322,375774.951215878,299508,158460
2015-07-14,1.00130096,365618.871453287,288951,124862
2015-07-15,0.9949258,388470.050919117,268772,112163
2015-07-16,0.96964467,340228.672046808,278082,116060
2015-07-17,0.97483547,373235.93127523,248227,114852
2015-07-18,0.96571539,378313.971156526,251678,134042
2015-07-19,0.95860718,385931.03097847,296139,117660
2015-07-20,0.97272012,396087.110741061,283750,125270
2015-07-21,0.96438518,322455.532462274,313410,134200
2015-07-22,0.96830559,391009.070859765,287455,128982
2015-07-23,0.96492102,355462.791690696,264413,110507
2015-07-24,1.00796633,429094.369969483,264644,108126
2015-07-25,1.00828547,395370.72515724,243324,100567
2015-07-26,1.02127006,374222.682670225,299700,93547
2015-07-27,1.02492676,387216.525818497,283647,114211
2015-07-28,1.02815783,353432.53363299,303847,121880
2015-07-29,1.00910193,395012.83170746,312401,140018
2015-07-30,1.00375693,348234.996373682,278623,125022
2015-07-31,0.99098704,392414.063077805,299579,145443
2015-08-01,0.98089158,402809.137596423,300587,148454
2015-08-02,0.98353023,392414.063077805,292502,103972
2015-08-03,0.98277599,408006.674855731,300542,119397
2015-08-04,0.99397021,353432.53363299,293826,132986
2015-08-05,0.98382413,345636.227744027,313235,131314
2015-08-06,0.97232925,371623.914040571,295447,134811
2015-08-07,0.97419688,356031.302262645,283150,115384
2015-08-08,0.91166096,420413.404985863,266587,100950
2015-08-09,0.93317694,372000.719336283,262571,88144
2015-08-10,0.92856137,437493.803726473,292834,115928
2015-08-11,0.95127646,424395.186848435,271613,115981
